Grover,Weld,Colorado,40.871635,-104.234613
Guffey,Park,Colorado,38.814584,-105.57835
Gunnison,Gunnison,Colorado,38.551056,-106.931013
Gypsum,Eagle,Colorado,39.661848,-106.967083
Hamilton,Moffat,Colorado,40.32504,-107.584089
Hartman,Prowers,Colorado,38.145291,-102.186609
Hartsel,Park,Colorado,39.021667,-105.795278
Hasty,Bent,Colorado,38.107347,-102.933145
Haswell,Kiowa,Colorado,38.447431,-103.150543
Haxtun,Phillips,Colorado,40.640587,-102.605175
Hayden,Routt,Colorado,40.494487,-107.257055
Henderson,Adams,Colorado,39.898304,-104.871834
Hereford,Weld,Colorado,40.975,-104.305278
Hesperus,La Plata,Colorado,37.165368,-108.121917
Hillrose,Morgan,Colorado,40.307186,-103.541816
Hillside,Fremont,Colorado,38.265278,-105.611111
Hoehne,Las Animas,Colorado,37.281111,-104.380556
Holly,Prowers,Colorado,38.0205,-102.141466
Holyoke,Phillips,Colorado,40.582542,-102.282545
Homelake,Rio Grande,Colorado,37.575556,-106.096389
Hooper,Alamosa,Colorado,37.723203,-105.871193
Hot Sulphur Springs,Grand,Colorado,40.073056,-106.102222
Hotchkiss,Delta,Colorado,38.812417,-107.747173
Howard,Fremont,Colorado,38.388519,-105.747124
Hudson,Weld,Colorado,40.060555,-104.653208
Hugo,Lincoln,Colorado,39.084318,-103.498971
Hygiene,Boulder,Colorado,40.188611,-105.180278
Idaho Springs,Clear Creek,Colorado,39.740192,-105.598261
Idalia,Yuma,Colorado,39.733147,-102.211563
Idledale,Jefferson,Colorado,39.666111,-105.243611
Ignacio,La Plata,Colorado,37.126412,-107.639465
Iliff,Logan,Colorado,40.769174,-103.096808
Indian Hills,Jefferson,Colorado,39.616667,-105.236667
Jamestown,Boulder,Colorado,40.10056,-105.418971
Jaroso,Costilla,Colorado,37.002778,-105.623611
Jefferson,Park,Colorado,39.300926,-105.78633
Joes,Yuma,Colorado,39.672771,-102.615134
Johnstown,Weld,Colorado,40.335526,-104.923558
Julesburg,Sedgwick,Colorado,40.97083,-102.257501
Karval,Lincoln,Colorado,38.71194,-103.500613
Keenesburg,Weld,Colorado,40.095847,-104.446366
Kersey,Weld,Colorado,40.396305,-104.528768
Kim,Las Animas,Colorado,37.331189,-103.358348
Kiowa,Elbert,Colorado,39.323972,-104.452263
Kirk,Yuma,Colorado,39.617072,-102.477554
Kit Carson,Cheyenne,Colorado,38.803984,-102.819842
Kittredge,Jefferson,Colorado,39.654722,-105.299167
Kremmling,Grand,Colorado,40.063224,-106.395472
La Jara,Conejos,Colorado,37.290726,-106.005427
La Junta,Otero,Colorado,37.991552,-103.549068
La Salle,Weld,Colorado,40.321138,-104.726784
La Veta,Huerfano,Colorado,37.498292,-105.012994
Lafayette,Boulder,Colorado,39.997964,-105.096346
Lake City,Hinsdale,Colorado,37.986769,-107.302037
Lake George,Park,Colorado,39.034233,-105.434654
Lamar,Prowers,Colorado,38.084136,-102.619195
Laporte,Larimer,Colorado,40.634683,-105.148757
Larkspur,Douglas,Colorado,39.201079,-104.854587
Las Animas,Bent,Colorado,38.065514,-103.208492
Lazear,Delta,Colorado,38.78,-107.781111
Leadville,Lake,Colorado,39.249742,-106.301545
Lewis,Montezuma,Colorado,37.47101,-108.61891
Limon,Lincoln,Colorado,39.263889,-103.691667
Lindon,Washington,Colorado,39.830849,-103.314471
Littleton,Arapahoe,Colorado,39.599426,-105.0044
Littleton,Douglas,Colorado,39.55061,-104.897204
Littleton,Jefferson,Colorado,39.596854,-105.07766
Livermore,Larimer,Colorado,40.779878,-105.367745
Log Lane Village,Morgan,Colorado,40.250278,-103.799444
Loma,Mesa,Colorado,39.227896,-108.814902
Longmont,Boulder,Colorado,40.177921,-105.10095
Longmont,Weld,Colorado,40.130615,-104.950446
Louisville,Boulder,Colorado,39.978942,-105.145557
Louviers,Douglas,Colorado,39.477778,-105.006667
Loveland,Larimer,Colorado,40.384917,-105.09164
Lucerne,Weld,Colorado,40.481944,-104.699167
Lyons,Boulder,Colorado,40.235715,-105.323071
Mack,Mesa,Colorado,39.255367,-108.929597
Manassa,Conejos,Colorado,37.174167,-105.936944
Mancos,Montezuma,Colorado,37.347133,-108.298242
Manitou Springs,El Paso,Colorado,38.854994,-104.905839
Manzanola,Otero,Colorado,38.110861,-103.876602
Marvel,La Plata,Colorado,37.1125,-108.126111
Masonville,Larimer,Colorado,40.4875,-105.210278
Matheson,Elbert,Colorado,39.132044,-103.913165
Maybell,Moffat,Colorado,40.650649,-108.272264
Mc Clave,Bent,Colorado,38.150484,-102.816934
Mc Coy,Eagle,Colorado,39.913377,-106.730906
Mead,Weld,Colorado,40.233333,-104.998056
Meeker,Rio Blanco,Colorado,40.038726,-107.892498
Meredith,Pitkin,Colorado,39.335348,-106.67823
Merino,Logan,Colorado,40.511548,-103.34471
Mesa,Mesa,Colorado,39.161161,-108.104401
Mesa Verde National Park,Montezuma,Colorado,37.233056,-108.479167
Milliken,Weld,Colorado,40.310656,-104.876137
Minturn,Eagle,Colorado,39.532778,-106.393333
Model,Las Animas,Colorado,37.478533,-104.13074
Moffat,Saguache,Colorado,38.045195,-105.841051
Molina,Mesa,Colorado,39.189167,-108.059722
Monarch,Chaffee,Colorado,38.532778,-106.049444
Monte Vista,Rio Grande,Colorado,37.573095,-106.140833
Montrose,Montrose,Colorado,38.46783,-107.875182
Monument,El Paso,Colorado,39.100726,-104.85416
Morrison,Jefferson,Colorado,39.612452,-105.174641
Mosca,Alamosa,Colorado,37.635796,-105.806866
Nathrop,Chaffee,Colorado,38.710343,-106.116576
Naturita,Montrose,Colorado,38.222559,-108.572836
Nederland,Boulder,Colorado,39.970259,-105.481265
New Castle,Garfield,Colorado,39.570922,-107.542758
New Raymer,Weld,Colorado,40.685079,-103.838982
Niwot,Boulder,Colorado,40.103889,-105.170278
Norwood,San Miguel,Colorado,38.110406,-108.284472
Nucla,Montrose,Colorado,38.268219,-108.547644
Nunn,Weld,Colorado,40.726483,-104.785012
Oak Creek,Routt,Colorado,40.256733,-106.929621
Ohio City,Gunnison,Colorado,38.545556,-106.588889
Olathe,Montrose,Colorado,38.597575,-107.992118
Olney Springs,Crowley,Colorado,38.201877,-103.941033
Ophir,San Miguel,Colorado,37.856197,-107.851961
Orchard,Morgan,Colorado,40.363946,-104.097325
Ordway,Crowley,Colorado,38.209546,-103.800277
Otis,Washington,Colorado,40.202989,-102.939219
Ouray,Ouray,Colorado,38.02576,-107.67261
Ovid,Sedgwick,Colorado,40.945865,-102.387396
Padroni,Logan,Colorado,40.954911,-103.358163
Pagosa Springs,Archuleta,Colorado,37.252345,-107.038497
Palisade,Mesa,Colorado,39.103178,-108.367977
Palmer Lake,El Paso,Colorado,39.120498,-104.914795
Paoli,Phillips,Colorado,40.612222,-102.472222
Paonia,Delta,Colorado,38.864978,-107.598483
Parachute,Garfield,Colorado,39.440729,-108.038038
Paradox,Montrose,Colorado,38.368333,-108.961667
Parker,Douglas,Colorado,39.505466,-104.734904
Parlin,Gunnison,Colorado,38.508762,-106.677995
Parshall,Grand,Colorado,40.053765,-106.225492
Peetz,Logan,Colorado,40.95195,-103.116606
Penrose,Fremont,Colorado,38.433622,-105.011325
Peyton,El Paso,Colorado,38.954097,-104.54722
Phippsburg,Routt,Colorado,40.232222,-106.943056
Pierce,Weld,Colorado,40.635911,-104.763764
Pine,Jefferson,Colorado,39.46667,-105.374116
Pinecliffe,Boulder,Colorado,39.942898,-105.354004
Pitkin,Gunnison,Colorado,38.608542,-106.516774
Placerville,San Miguel,Colorado,38.008759,-108.024775
Platteville,Weld,Colorado,40.213121,-104.802776
Pleasant View,Montezuma,Colorado,37.588763,-108.809487
Poncha Springs,Chaffee,Colorado,38.512778,-106.076667
Powderhorn,Gunnison,Colorado,38.282165,-107.108449
Pritchett,Baca,Colorado,37.355885,-102.893106
Pueblo,Pueblo,Colorado,38.287876,-104.584828
Ramah,El Paso,Colorado,39.073571,-104.124733
Rand,Jackson,Colorado,40.453889,-106.180833
Rangely,Rio Blanco,Colorado,40.082844,-108.799148
Red Cliff,Eagle,Colorado,39.512222,-106.3675
Red Feather Lakes,Larimer,Colorado,40.796451,-105.624455
Redvale,Montrose,Colorado,38.186452,-108.389536
Rico,Dolores,Colorado,37.692778,-108.029722
Ridgway,Ouray,Colorado,38.138074,-107.753341
Rifle,Garfield,Colorado,39.549073,-107.789804
Rockvale,Fremont,Colorado,38.119444,-105.163889
Rocky Ford,Otero,Colorado,38.049016,-103.725143
Roggen,Weld,Colorado,40.207445,-104.315747
Rollinsville,Gilpin,Colorado,39.910757,-105.472596
Romeo,Conejos,Colorado,37.172222,-105.984722
Rush,El Paso,Colorado,38.764248,-104.024065
Rye,Pueblo,Colorado,37.937145,-104.886257
Saguache,Saguache,Colorado,38.09775,-106.187592
Salida,Chaffee,Colorado,38.525909,-105.997818
San Luis,Costilla,Colorado,37.05057,-105.575625
San Pablo,Costilla,Colorado,37.134872,-105.346196
Sanford,Conejos,Colorado,37.208724,-105.928588
Sargents,Saguache,Colorado,38.404167,-106.414444
Sedalia,Douglas,Colorado,39.330109,-105.008305
Sedgwick,Sedgwick,Colorado,40.910317,-102.529122
Seibert,Kit Carson,Colorado,39.318329,-102.882184
Severance,Weld,Colorado,40.524167,-104.850556
Shawnee,Park,Colorado,39.421111,-105.553611
Sheridan Lake,Kiowa,Colorado,38.462172,-102.295367
Silt,Garfield,Colorado,39.541464,-107.657411
Silver Plume,Clear Creek,Colorado,39.696111,-105.725278
Silverthorne,Summit,Colorado,39.6375,-106.061389
Silverton,San Juan,Colorado,37.808995,-107.666686
Simla,Elbert,Colorado,39.146457,-104.086236
Slater,Moffat,Colorado,40.947985,-107.497178
Snowmass,Pitkin,Colorado,39.250059,-106.950839
Snowmass Village,Pitkin,Colorado,39.213056,-106.937222
Snyder,Morgan,Colorado,40.330655,-103.597134
Somerset,Gunnison,Colorado,38.946801,-107.378145
South Fork,Rio Grande,Colorado,37.67248,-106.612451
Springfield,Baca,Colorado,37.406727,-102.617322
Steamboat Springs,Routt,Colorado,40.485,-106.8311
Sterling,Logan,Colorado,40.63062,-103.221183
Stoneham,Weld,Colorado,40.686994,-103.638687
Strasburg,Adams,Colorado,39.781359,-104.268258
Stratton,Kit Carson,Colorado,39.308733,-102.597928
Sugar City,Crowley,Colorado,38.244368,-103.655557
Swink,Otero,Colorado,38.014444,-103.627778
Tabernash,Grand,Colorado,39.993611,-105.8425
Telluride,San Miguel,Colorado,37.940028,-107.821371
Timnath,Larimer,Colorado,40.529167,-104.984722
Toponas,Routt,Colorado,40.119601,-106.908172
Towaoc,Montezuma,Colorado,37.208408,-108.719993
Trinchera,Las Animas,Colorado,37.075662,-104.118354
Trinidad,Las Animas,Colorado,37.175475,-104.500715
Twin Lakes,Lake,Colorado,39.090231,-106.435079
Two Buttes,Baca,Colorado,37.57476,-102.320128
U S A F Academy,El Paso,Colorado,38.990448,-104.860139
Vail,Eagle,Colorado,39.623793,-106.463454
Vernon,Yuma,Colorado,39.933127,-102.319343
Victor,Teller,Colorado,38.71,-105.139444
Vilas,Baca,Colorado,37.373043,-102.44374
Villa Grove,Saguache,Colorado,38.2952,-106.110183
Vona,Kit Carson,Colorado,39.323564,-102.739287
Walden,Jackson,Colorado,40.709978,-106.276728
Walsenburg,Huerfano,Colorado,37.638159,-104.804301
Walsh,Baca,Colorado,37.352057,-102.253716
Ward,Boulder,Colorado,40.072572,-105.508023
Watkins,Adams,Colorado,39.762317,-104.583391
Weldona,Morgan,Colorado,40.368093,-103.967755
Wellington,Larimer,Colorado,40.725525,-105.031844
Westcliffe,Custer,Colorado,38.123023,-105.433154
Westminster,Adams,Colorado,39.854238,-105.037086
Weston,Las Animas,Colorado,37.170211,-104.824749
Wetmore,Custer,Colorado,38.189857,-105.106441
Wheat Ridge,Jefferson,Colorado,39.774036,-105.096195
Whitewater,Mesa,Colorado,38.974422,-108.399042
Wiggins,Morgan,Colorado,40.205651,-104.052814
Wild Horse,Cheyenne,Colorado,38.825833,-103.011111
Wiley,Prowers,Colorado,38.158978,-102.714734
Windsor,Weld,Colorado,40.483663,-104.899442
Winter Park,Grand,Colorado,39.891667,-105.7625
Wolcott,Eagle,Colorado,39.702778,-106.678056
Woodland Park,Teller,Colorado,38.996929,-105.062292
Woodrow,Washington,Colorado,39.938105,-103.578033
Woody Creek,Pitkin,Colorado,39.276944,-106.890833
Wray,Yuma,Colorado,40.104917,-102.233751
Yampa,Routt,Colorado,40.1525,-106.908056
Yellow Jacket,Montezuma,Colorado,37.499526,-108.785167
Yoder,El Paso,Colorado,38.775252,-104.218353
Yuma,Yuma,Colorado,40.130063,-102.707174
Abington,Windham,Connecticut,41.860556,-72.007222
Amston,Tolland,Connecticut,41.628969,-72.364601
Andover,Tolland,Connecticut,41.733215,-72.376719
Ansonia,New Haven,Connecticut,41.342712,-73.074211
Ashford,Windham,Connecticut,41.86434,-72.15873
Avon,Hartford,Connecticut,41.790498,-72.865323
Ballouville,Windham,Connecticut,41.876667,-71.861667
Baltic,New London,Connecticut,41.62629,-72.077499
Bantam,Litchfield,Connecticut,41.721483,-73.252028
Barkhamsted,Litchfield,Connecticut,41.924873,-72.982675
Beacon Falls,New Haven,Connecticut,41.436917,-73.059656
Berlin,Hartford,Connecticut,41.620826,-72.770482
Bethany,New Haven,Connecticut,41.426194,-73.000704
Bethel,Fairfield,Connecticut,41.381298,-73.400827
Bethlehem,Litchfield,Connecticut,41.638683,-73.209098
Bloomfield,Hartford,Connecticut,41.831647,-72.72493
Bolton,Tolland,Connecticut,41.768888,-72.43958
Botsford,Fairfield,Connecticut,41.366389,-73.2575
Bozrah,New London,Connecticut,41.546515,-72.171078
Branford,New Haven,Connecticut,41.279991,-72.810643
Bridgeport,Fairfield,Connecticut,41.1669,-73.2052
Bridgewater,Litchfield,Connecticut,41.528684,-73.360936
Bristol,Hartford,Connecticut,41.682293,-72.930193
Broad Brook,Hartford,Connecticut,41.911405,-72.543667
Brookfield,Fairfield,Connecticut,41.46504,-73.397986
Brooklyn,Windham,Connecticut,41.780747,-71.954129
Burlington,Hartford,Connecticut,41.757296,-72.944386
Canaan,Litchfield,Connecticut,42.024821,-73.323177
Canterbury,Windham,Connecticut,41.684403,-72.000985
Canton,Hartford,Connecticut,41.838401,-72.898731
Canton Center,Hartford,Connecticut,41.871586,-72.905847
Centerbrook,Middlesex,Connecticut,41.34743,-72.41731
Central Village,Windham,Connecticut,41.722778,-71.907222
Chaplin,Windham,Connecticut,41.802584,-72.137197
Cheshire,New Haven,Connecticut,41.5104,-72.9044
Chester,Middlesex,Connecticut,41.404903,-72.464293
Clinton,Middlesex,Connecticut,41.29117,-72.527973
Cobalt,Middlesex,Connecticut,41.562222,-72.555833
Colchester,New London,Connecticut,41.566198,-72.344123
Colebrook,Litchfield,Connecticut,42.028217,-73.104069
Collinsville,Hartford,Connecticut,41.851319,-72.92827
Columbia,Tolland,Connecticut,41.697274,-72.30717
Cornwall,Litchfield,Connecticut,41.843611,-73.329722
Cornwall Bridge,Litchfield,Connecticut,41.770084,-73.367472
Cos Cob,Fairfield,Connecticut,41.052952,-73.593498
Coventry,Tolland,Connecticut,41.782195,-72.333249
Cromwell,Middlesex,Connecticut,41.61049,-72.666317
Danbury,Fairfield,Connecticut,41.391663,-73.453165
Danielson,Windham,Connecticut,41.798246,-71.880703
Darien,Fairfield,Connecticut,41.076759,-73.485254
Dayville,Windham,Connecticut,41.854045,-71.868342
Deep River,Middlesex,Connecticut,41.376478,-72.448568
Derby,New Haven,Connecticut,41.322858,-73.080035
Durham,Middlesex,Connecticut,41.464951,-72.68752
East Berlin,Hartford,Connecticut,41.61277,-72.719007
East Canaan,Litchfield,Connecticut,42.011686,-73.278462
East Glastonbury,Hartford,Connecticut,41.694167,-72.534167
East Granby,Hartford,Connecticut,41.932215,-72.745889
East Haddam,Middlesex,Connecticut,41.469575,-72.405876
East Hampton,Middlesex,Connecticut,41.576058,-72.509345
East Hartford,Hartford,Connecticut,41.780291,-72.618014
East Hartland,Hartford,Connecticut,42.001617,-72.924213
East Haven,New Haven,Connecticut,41.280522,-72.874144
East Killingly,Windham,Connecticut,41.848756,-71.798534
East Lyme,New London,Connecticut,41.366806,-72.232987
East Windsor,Hartford,Connecticut,41.9099,-72.602945
East Windsor Hill,Hartford,Connecticut,41.860278,-72.603611
East Woodstock,Windham,Connecticut,41.983611,-71.977778
Eastford,Windham,Connecticut,41.877104,-72.089451
Easton,Fairfield,Connecticut,41.252328,-73.287108
Ellington,Tolland,Connecticut,41.911417,-72.462599
Enfield,Hartford,Connecticut,41.989016,-72.565218
Essex,Middlesex,Connecticut,41.354944,-72.396504
Fabyan,Windham,Connecticut,42.013611,-71.940278
Fairfield,Fairfield,Connecticut,41.1648,-73.2657
Falls Village,Litchfield,Connecticut,41.95784,-73.351659
Farmington,Hartford,Connecticut,41.7323,-72.7917
Gales Ferry,New London,Connecticut,41.42852,-72.06719
Gaylordsville,Litchfield,Connecticut,41.648635,-73.483524
Georgetown,Fairfield,Connecticut,41.255556,-73.435278
Gilman,New London,Connecticut,41.58117,-72.126623
Glastonbury,Hartford,Connecticut,41.707329,-72.572705
Goshen,Litchfield,Connecticut,41.833452,-73.242876
Granby,Hartford,Connecticut,41.960227,-72.799377
Greens Farms,Fairfield,Connecticut,41.123889,-73.319722
Greenwich,Fairfield,Connecticut,41.030238,-73.630047
Grosvenor Dale,Windham,Connecticut,41.968333,-71.895278
Groton,New London,Connecticut,41.357171,-72.057947
Guilford,New Haven,Connecticut,41.31537,-72.69679
Haddam,Middlesex,Connecticut,41.462718,-72.504988
Hadlyme,New London,Connecticut,41.420278,-72.406944
Hamden,New Haven,Connecticut,41.361987,-72.93613
Hampton,Windham,Connecticut,41.761668,-72.067979
Hanover,New London,Connecticut,41.6425,-72.065833
Hartford,Hartford,Connecticut,41.7636,-72.6855
Harwinton,Litchfield,Connecticut,41.770145,-73.072819
Hawleyville,Fairfield,Connecticut,41.4275,-73.355556
Hebron,Tolland,Connecticut,41.684161,-72.398553
Higganum,Middlesex,Connecticut,41.468246,-72.575143
Ivoryton,Middlesex,Connecticut,41.342101,-72.440387
Jewett City,New London,Connecticut,41.605182,-71.980759
Kent,Litchfield,Connecticut,41.731619,-73.458345
Killingworth,Middlesex,Connecticut,41.369622,-72.571192
Lakeside,Litchfield,Connecticut,41.69001,-73.238235
Lakeville,Litchfield,Connecticut,41.951631,-73.43766
Lebanon,New London,Connecticut,41.632988,-72.244035
Ledyard,New London,Connecticut,41.44014,-71.995626
Litchfield,Litchfield,Connecticut,41.754069,-73.200011
Madison,New Haven,Connecticut,41.309019,-72.615254
Manchester,Hartford,Connecticut,41.777732,-72.52444
Mansfield Center,Tolland,Connecticut,41.769814,-72.201112
Mansfield Depot,Tolland,Connecticut,41.801389,-72.306944
Marion,Hartford,Connecticut,41.563611,-72.926111
Marlborough,Hartford,Connecticut,41.641226,-72.460871
Mashantucket,New London,Connecticut,41.4757,-71.9574
Meriden,New Haven,Connecticut,41.533396,-72.799734
Middle Haddam,Middlesex,Connecticut,41.553889,-72.550556
Middlebury,New Haven,Connecticut,41.534277,-73.11307
Middlefield,Middlesex,Connecticut,41.516789,-72.718624
Middletown,Middlesex,Connecticut,41.556895,-72.665225
Milford,New Haven,Connecticut,41.217466,-73.054948
Milldale,Hartford,Connecticut,41.565833,-72.892222
Monroe,Fairfield,Connecticut,41.331171,-73.224333
Montville,New London,Connecticut,41.445331,-72.126476
Moodus,Middlesex,Connecticut,41.507807,-72.441879
Moosup,Windham,Connecticut,41.721031,-71.884962
Morris,Litchfield,Connecticut,41.688121,-73.176509
Mystic,New London,Connecticut,41.361626,-71.977364
Naugatuck,New Haven,Connecticut,41.492039,-73.049342
New Britain,Hartford,Connecticut,41.661111,-72.78
New Canaan,Fairfield,Connecticut,41.151024,-73.494356
New Fairfield,Fairfield,Connecticut,41.472999,-73.497784
New Hartford,Litchfield,Connecticut,41.846797,-73.010369
New Haven,New Haven,Connecticut,41.308,-72.9286
New London,New London,Connecticut,41.350718,-72.106245
New Milford,Litchfield,Connecticut,41.581745,-73.412752
New Preston Marble Dale,Litchfield,Connecticut,41.689373,-73.349296
Newington,Hartford,Connecticut,41.686402,-72.729747
Newtown,Fairfield,Connecticut,41.393095,-73.316744
Niantic,New London,Connecticut,41.3253,-72.210819
Norfolk,Litchfield,Connecticut,41.985386,-73.199197
North Branford,New Haven,Connecticut,41.327985,-72.776034
North Canton,Hartford,Connecticut,41.923516,-72.90414
North Franklin,New London,Connecticut,41.616141,-72.142544
North Granby,Hartford,Connecticut,42.021925,-72.840938
North Grosvenordale,Windham,Connecticut,41.987878,-71.902734
North Haven,New Haven,Connecticut,41.382156,-72.85852
North Stonington,New London,Connecticut,41.453113,-71.872701
North Westchester,New London,Connecticut,41.580833,-72.401667
North Windham,Windham,Connecticut,41.745144,-72.160106
Northfield,Litchfield,Connecticut,41.707382,-73.132079
Northford,New Haven,Connecticut,41.396219,-72.780909
Norwalk,Fairfield,Connecticut,41.12222,-73.435827
Norwich,New London,Connecticut,41.537055,-72.08494
Oakdale,New London,Connecticut,41.470573,-72.190358
Oakville,Litchfield,Connecticut,41.590932,-73.087311
Old Greenwich,Fairfield,Connecticut,41.035437,-73.567253
Old Lyme,New London,Connecticut,41.334745,-72.308562
Old Mystic,New London,Connecticut,41.391389,-71.962222
Old Saybrook,Middlesex,Connecticut,41.291297,-72.385022
Oneco,Windham,Connecticut,41.693611,-71.808889
Orange,New Haven,Connecticut,41.281527,-73.028725
Oxford,New Haven,Connecticut,41.420237,-73.12961
Pawcatuck,New London,Connecticut,41.373475,-71.847761
Pequabuck,Litchfield,Connecticut,41.672778,-72.993611
Pine Meadow,Litchfield,Connecticut,41.876389,-72.9675
Plainfield,Windham,Connecticut,41.67753,-71.921968
Plainville,Hartford,Connecticut,41.672653,-72.864373
Plantsville,Hartford,Connecticut,41.579747,-72.899031
Plymouth,Litchfield,Connecticut,41.661121,-73.044887
Pomfret,Windham,Connecticut,41.8975,-71.963056
Pomfret Center,Windham,Connecticut,41.869683,-71.98201
Poquonock,Hartford,Connecticut,41.904722,-72.679167
Portland,Middlesex,Connecticut,41.585223,-72.612797
Preston,New London,Connecticut,41.522061,-72.021079
Prospect,New Haven,Connecticut,41.502198,-72.978803
Putnam,Windham,Connecticut,41.91853,-71.896804
Quaker Hill,New London,Connecticut,41.40324,-72.11722
Quinebaug,Windham,Connecticut,42.021747,-71.939137
Redding,Fairfield,Connecticut,41.306915,-73.3935
Redding Center,Fairfield,Connecticut,41.304444,-73.380833
Redding Ridge,Fairfield,Connecticut,41.313889,-73.350833
Ridgefield,Fairfield,Connecticut,41.297683,-73.497268
Riverside,Fairfield,Connecticut,41.037998,-73.581136
Riverton,Litchfield,Connecticut,41.961395,-73.025469
Rockfall,Middlesex,Connecticut,41.534094,-72.699674
Rocky Hill,Hartford,Connecticut,41.658295,-72.663197
Rogers,Windham,Connecticut,41.840278,-71.906667
Roxbury,Litchfield,Connecticut,41.5509,-73.299346
Salem,New London,Connecticut,41.496627,-72.272454
Salisbury,Litchfield,Connecticut,42.001452,-73.421492
Sandy Hook,Fairfield,Connecticut,41.408706,-73.248522
Scotland,Windham,Connecticut,41.689849,-72.078263
Seymour,New Haven,Connecticut,41.386209,-73.081745
Sharon,Litchfield,Connecticut,41.871446,-73.457758
Shelton,Fairfield,Connecticut,41.304689,-73.129439
Sherman,Fairfield,Connecticut,41.571366,-73.494694
Simsbury,Hartford,Connecticut,41.873712,-72.821267
Somers,Tolland,Connecticut,41.997813,-72.458266
Somersville,Tolland,Connecticut,41.982778,-72.488333
South Britain,New Haven,Connecticut,41.470833,-73.251944
South Glastonbury,Hartford,Connecticut,41.660682,-72.554308
South Kent,Litchfield,Connecticut,41.695051,-73.469023
South Lyme,New London,Connecticut,41.305278,-72.258889
South Willington,Tolland,Connecticut,41.855278,-72.301944
South Windham,Windham,Connecticut,41.667724,-72.168112
South Windsor,Hartford,Connecticut,41.834081,-72.557585
South Woodstock,Windham,Connecticut,41.938889,-71.96
Southbury,New Haven,Connecticut,41.476695,-73.224077
Southington,Hartford,Connecticut,41.605221,-72.872681
Southport,Fairfield,Connecticut,41.136389,-73.283889
Stafford,Tolland,Connecticut,41.984722,-72.289444
Stafford Springs,Tolland,Connecticut,41.966127,-72.289857
Staffordville,Tolland,Connecticut,41.993889,-72.259167
Stamford,Fairfield,Connecticut,41.053083,-73.539039
Sterling,Windham,Connecticut,41.715629,-71.819588
Stevenson,Fairfield,Connecticut,41.383056,-73.185
Stonington,New London,Connecticut,41.366437,-71.915544
Storrs Mansfield,Tolland,Connecticut,41.805364,-72.257172
Stratford,Fairfield,Connecticut,41.2044,-73.135594
Suffield,Hartford,Connecticut,41.990029,-72.641997
Taconic,Litchfield,Connecticut,42.035556,-73.408333
Taftville,New London,Connecticut,41.565263,-72.052877
Tariffville,Hartford,Connecticut,41.907715,-72.767786
Terryville,Litchfield,Connecticut,41.676197,-73.009214
Thomaston,Litchfield,Connecticut,41.678643,-73.088557
Thompson,Windham,Connecticut,41.980285,-71.837587
Tolland,Tolland,Connecticut,41.869647,-72.371789
Torrington,Litchfield,Connecticut,41.813065,-73.115579
Trumbull,Fairfield,Connecticut,41.25641,-73.211063
Uncasville,New London,Connecticut,41.462168,-72.112556
Unionville,Hartford,Connecticut,41.747711,-72.887406
Vernon Rockville,Tolland,Connecticut,41.850073,-72.464855
Versailles,New London,Connecticut,41.601667,-72.037778
Voluntown,New London,Connecticut,41.583053,-71.855002
Wallingford,New Haven,Connecticut,41.459997,-72.822179
Washington,Litchfield,Connecticut,41.634595,-73.293518
Washington Depot,Litchfield,Connecticut,41.655924,-73.327352
Waterbury,New Haven,Connecticut,41.558,-73.0519
Waterford,New London,Connecticut,41.346853,-72.145816
Watertown,Litchfield,Connecticut,41.605654,-73.122122
Wauregan,Windham,Connecticut,41.744167,-71.909722
Weatogue,Hartford,Connecticut,41.837152,-72.825254
West Cornwall,Litchfield,Connecticut,41.868888,-73.331271
West Granby,Hartford,Connecticut,41.965509,-72.855496
West Hartford,Hartford,Connecticut,41.755553,-72.75322
West Hartland,Hartford,Connecticut,42.0075,-72.971111
West Haven,New Haven,Connecticut,41.270079,-72.963842
West Mystic,New London,Connecticut,41.354167,-71.966944
West Simsbury,Hartford,Connecticut,41.871797,-72.857749
West Suffield,Hartford,Connecticut,42.011464,-72.736232
Westbrook,Middlesex,Connecticut,41.292662,-72.456313
Weston,Fairfield,Connecticut,41.219499,-73.371474
Westport,Fairfield,Connecticut,41.143433,-73.349579
Wethersfield,Hartford,Connecticut,41.701332,-72.676308
Willimantic,Windham,Connecticut,41.714918,-72.213396
Willington,Tolland,Connecticut,41.873996,-72.272774
Wilton,Fairfield,Connecticut,41.201761,-73.438323
Winchester Center,Litchfield,Connecticut,41.9,-73.135278
Windham,Windham,Connecticut,41.702652,-72.15261
Windsor,Hartford,Connecticut,41.8525,-72.644167
Windsor Locks,Hartford,Connecticut,41.926078,-72.645762
Winsted,Litchfield,Connecticut,41.925214,-73.066341
Wolcott,New Haven,Connecticut,41.596995,-72.982799
Woodbridge,New Haven,Connecticut,41.351668,-73.013902
Woodbury,Litchfield,Connecticut,41.552061,-73.208264
Woodstock,Windham,Connecticut,41.960218,-72.004027
Woodstock Valley,Windham,Connecticut,41.915296,-72.09366
Yantic,New London,Connecticut,41.559722,-72.124167
Naval Anacost Annex,District Of Columbia,District of Columbia,38.895,-77.0366
Washington,District Of Columbia,District of Columbia,38.912217,-77.017691
Washington Navy Yard,District Of Columbia,District of Columbia,38.8742,-76.9943
Bear,New Castle,Delaware,39.610187,-75.674729
Bethany Beach,Sussex,Delaware,38.531009,-75.067396
